,docid,url,title,modified,lastmodtime,type,domain,status,part,bloc,tags,image_url,pubdate,text,rightcol,snippet
76,943907,https://lenta.ru/news/2020/01/02/stern/,Умер бывший комиссар НБА Дэвид Стерн,1577915040,1577958375,1,1,0,0,8,[36],https://icdn.lenta.ru/images/2020/01/02/00/20200102004329512/detail_e83dce4fb3ade94fc1895f4e54c220ab.jpg,1577915040,"Фото: Andrew Innerarity / Reuters Бывший комиссар Национальной баскетбольной ассоциации (НБА) Дэвид Стерн умер в возрасте 77 лет. Об этом сообщила пресс-служба НБА в своем Twitter. Стерн умер днем в среду, 1 января, из-за последствий кровоизлияния в мозг, которое он перенес в середине декабря. Последние минуты жизни рядом со Стерном находилась его семья. Нынешний комиссар НБА Адам Сильвер заявил, что благодаря Стерну Национальная баскетбольная лига стала глобальным брендом, и это делает его не только одним из величайших спортивных комиссаров всех времен, но и одним из самых влиятельных бизнес-лидеров своего поколения. Работу в НБА Стерн начал с должности внешнего консультанта, в 1980 году стал исполнительным вице-президентом, а в 1984-м — комиссаром Лиги. В 2014 году он ушел с этого поста. При Стерне НБА стала одной из самых богатых лиг в мире.",Ему было 77 лет,"Фото: Andrew Innerarity / Reuters Бывший ...) Дэвид Стерн умер в возрасте 77 лет. Об этом сообщила пресс-служба НБА в своем Twitter. Стерн умер днем в среду, 1 января, из-..., которое он перенес в середине декабря."
77,943906,https://lenta.ru/news/2020/01/02/arsmufoot/,«Арсенал» обыграл «Манчестер Юнайтед» в центральном матче тура АПЛ,1577915580,1577951849,1,1,0,0,8,[236],https://icdn.lenta.ru/images/2020/01/02/00/20200102003522254/detail_cd07242874dce436c606d5b1aece9b20.jpg,1577915580,"Фото: John Sibley / Reuters «Арсенал» на своем поле обыграл «Манчестер Юнайтед» в центральном матче 21-го тура Английской премьер-лиги (АПЛ). Об этом сообщает корреспондент «Ленты.ру». Встреча прошла в среду, 1 января, и завершилась со счетом 2:0 в пользу хозяев. В составе победителей отличились Николя Пепе и Сократис Папастотопулос. Оба мяча были забиты в первом тайме. «Арсенал» одержал первую победу после назначения главным тренером Микеля Артеты. Команда набрала 27 очков и находится на десятом месте в турнирной таблице. В активе «Манчестер Юнайтед» 31 очко, «красные дьяволы» располагаются на пятой позиции. В следующем туре «Арсенал» 11 января на выезде сыграет с «Кристал Пэлас». «Манчестер Юнайтед» в тот же день на своем поле примет «Норвич».",«Канониры» на своем поле одержали победу со счетом 2:0,"Фото: John Sibley / Reuters «Арсенал» на ...-го тура Английской премьер-лиги (АПЛ). Об этом сообщает корреспондент «Ленты.ру». Встреча прошла в среду, 1 января, и завершилась со счетом 2:0 в пользу хозяев."
78,943908,https://lenta.ru/news/2020/01/02/un/,Генсек ООН обеспокоился заявлением Ким Чен Ына о ядерных испытаниях,1577917560,1577917962,1,1,0,0,2,[1],https://icdn.lenta.ru/images/2020/01/02/01/20200102012251701/detail_7b7debb8878018f2f901039ed898a2bb.jpg,1577917560,"Антониу Гутерриш Фото: Denis Balibouse / Reuters Генеральный секретарь ООН Антониу Гутерриш глубоко обеспокоен заявлением лидера КНДР Ким Чен Ына о возможном возобновлении ядерных и ракетных испытаний. Об этом сообщил официальный представитель организации Стефан Дюжжарик, передает Reuters. По его словам, Гутерриш очень надеется, что испытания в Северной Корее не возобновятся. «Нераспространение остается фундаментальной опорой глобальной ядерной безопасности и должно быть сохранено», — сказал представитель ООН. 1 января госсекретарь США Майк Помпео заявил, что Белый дом будет глубоко разочарован в случае отказа КНДР от моратория на атомные испытания и тесты межконтинентальных ракет. Он понадеялся на то, что северокорейские власти изберут «тропу дипломатии» и предпочтут «мир и благополучие конфликту и войне». Ранее в тот же день Ким Чен Ын сообщил, что вскоре страна покажет новый разработанный вид стратегического оружия. По его словам, США по-прежнему враждебно настроены по отношению к Пхеньяну, поэтому необходимо более активно разрабатывать стратегические вооружения.","Гутерриш выразил надежду на то, что испытания не возобновятся","Антониу Гутерриш Фото: Denis Balibouse / ... ядерных и ракетных испытаний. Об этом сообщил официальный ... Стефан Дюжжарик, передает Reuters. По его словам, Гутерриш очень надеется, ... в Северной Корее не возобновятся."
79,943909,https://lenta.ru/news/2020/01/02/cat/,Кот разрушил фигуру из конструктора с тысячами деталей и избежал наказания,1577918280,1577958585,1,1,0,0,7,[31],https://icdn.lenta.ru/images/2020/01/02/01/20200102012307113/detail_898ac7d69174887e425973ee9d6a8c89.jpg,1577918280,"Фото: Facebook Кот разрушил фигуру из 2432 деталей конструктора, о чем его хозяин написал пост в Facebook. Мужчина опубликовал фотографии кота, лежащего возле поломанной фигуры персонажа японской манги. Хозяин животного работает в магазине игрушек и собирал конструктор к Новому году для одного из клиентов. Продавец выполнил заказ за неделю, однако его питомец все испортил. В подписи к фото автор сказал, что это адский кот. «Думал, соберу заказ перед Новым годом. Ха-ха... Я его убью!» — написал он. Однако питомец избежал наказания, о чем мужчина сообщил на следующий день, выложив фото с котом. В комментариях выразили надежду, что клиент поймет работника и не станет его ругать.","Автор написал, что это адский кот","Фото: Facebook Кот разрушил фигуру из ... чем его хозяин написал пост в Facebook. Мужчина опубликовал фотографии кота, ... фигуры персонажа японской манги. Хозяин животного работает в магазине ... к Новому году для одного из клиентов."
80,943910,https://lenta.ru/news/2020/01/02/usa/,Более десяти человек убили в США в новогоднюю ночь,1577920080,1591781145,1,1,0,0,2,[4],https://icdn.lenta.ru/images/2020/01/02/02/20200102020553779/detail_b873171a82dd82f7608ffc90696873c7.jpg,1577920080,"Фото: Jeenah Moon / Reuters В течение нескольких часов с начала нового года в США погибли более десяти человек, в том числе двое детей. Об этом сообщает USA Today. По данным газеты, в основном убийства происходили в барах и ночных клубах. Так, два человека погибли в результате стрельбы в клубе города Орландо (штат Флорида). В ночном клубе в Лаббоке (штат Техас) преступник убил двух мужчин. Еще три человека были застрелены рано утром в Сент-Луисе (штат Миссури) и двое — в Филадельфии. Также в штате Айова смертельное ранение получил мальчик. Еще семь человек пострадали при стрельбе в Вирджинии. Отмечается, что в 2019 году в США произошло больше массовых убийств, чем когда-либо. Всего в стране произошло более 40 подобных атак, в результате которых погибло свыше 210 человек.",Преступления в основном происходили в ночных клубах и барах,"Фото: Jeenah Moon / Reuters В течение ... десяти человек, в том числе двое детей. Об этом сообщает USA Today. По данным газеты, в основном убийства происходили в барах и ночных клубах."
81,943911,https://lenta.ru/news/2020/01/02/baltika/,На Балтику перебросят «охотников на акул»,1577922480,1577978732,1,1,0,0,5,[13],https://icdn.lenta.ru/images/2020/01/02/02/20200102023715940/detail_f48135a338a47a9d1a1a746283c8a585.jpg,1577922480,"Фото: Виталий Аньков / РИА Новости Первые модернизированные противолодочные вертолеты Ка-27М поступят на вооружение Балтийского флота в 2020 году. Об этом «Известиям» сообщили в Министерстве обороны России. Боевые возможности Ка-27М вдвое превосходят возможности палубного Ка-27ПЛ. У модернизированной машины отсутствует рулевой винт, благодаря чему она компактна и имеет высокую маневренность. Складывающиеся лопасти позволяют размещать вертолет даже на небольших кораблях. Кроме того, Ка-27М имеет самое современное оборудование и поиск подлодок выполняет с помощью мощной гидроакустической станции, которая опускается на тросе в воду. Он также оснащен датчиком магнитных аномалий и специальным буем. Символ вертолета — птица с акулой в лапах, поэтому их называют охотниками на акул. Первые экипажи новых машин уже прошли подготовку на базе учебного центра Морской авиации в Ейске. Как рассказал вице-президент Академии геополитических проблем полковник Владимир Анохин, переброска вертолетов «существенно укрепит калининградское направление и позволит создать единый разведывательно-ударный кулак приграничных войск и авиации». По его словам, патрулирование Ка-27М может дать объективную картину ситуации в том или ином районе, чтобы при необходимости отправить туда корабли или катера-перехватчики.",Вертолеты Ка-27М поступят на вооружение Балтийского флота в 2020 году,Фото: Виталий Аньков / РИА Новости ... Балтийского флота в 2020 году. Об этом «Известиям» сообщили в Министерстве обороны России. Боевые возможности Ка-27М вдвое превосходят возможности палубного Ка-27ПЛ.
82,943913,https://lenta.ru/news/2020/01/02/mchs/,Россиян захотели обязать эвакуироваться,1577923380,1577957211,1,1,0,0,1,[2],https://icdn.lenta.ru/images/2020/01/02/02/20200102024011118/detail_68e234d5d9043d132bfad4be35786231.jpg,1577923380,"Фото: Дмитрий Астахов / РИА Новости МЧС России разработало законопроект об обязательной эвакуации граждан из зон чрезвычайных ситуаций, передает ТАСС. Предполагается внести изменения в федеральный закон «О защите населения и территорий от чрезвычайных ситуаций природного и техногенного характера». Согласно документу, предусматривается введение обязанности для россиян эвакуироваться из зоны чрезвычайной ситуации, как только будет получена информация об этом. Также граждане России обязаны будут эвакуироваться из зоны ЧС по требованию должностного лица. В декабре прошлого года глава МЧС России Евгений Зиничев рассказал, что во время наводнения в Амурской области минувшим летом спасатели столкнулись с отказами местных жителей от эвакуации. Паводки в Амурской и Иркутской областях, Еврейской автономной области, Приморском и Хабаровском краях унесли жизни нескольких десятков человек. Наиболее сильные разрушения были зафиксированы в Иркутской области: подтоплены 137 населенных пунктов, пострадали более 47 тысяч человек. Президент России Владимир Путин несколько раз приезжал в регион, чтобы проверить работу по ликвидации последствий наводнений. Согласно действующему закону, принудительно эвакуировать граждан можно только в случаях введения режима контртеррористической операции и режима чрезвычайного положения.",МЧС разработало соответствующий законопроект ,"Фото: Дмитрий Астахов / РИА Новости МЧС ... чрезвычайных ситуаций, передает ТАСС. Предполагается внести изменения в ... природного и техногенного характера». Согласно документу, предусматривается ... будет получена информация об этом."
83,943914,https://lenta.ru/news/2020/01/02/mom/,Актрису из «Первого мстителя» обвинили в убийстве матери,1577925360,1577926258,1,1,0,0,6,[18],https://icdn.lenta.ru/images/2020/01/02/03/20200102033437757/detail_901a3eb8381e51c6c36f7abb677b8739.png,1577925360,"Молли Фицджеральд Фото: @sparkleshimmerglow / Instagram Актрису Молли Фицджеральд, известную по фильму «Первый мститель» (Captain America: The First Avenger), обвинили в убийстве матери в штате Канзас. Об этом сообщает TMZ. По данным портала, Фицджеральд арестовали во вторник, 31 декабря, в Олейте, после того как полиция обнаружила ее 68-летнюю мать мертвой. Предположительно, женщина умерла от удара. Суд по делу должен пройти в четверг, 2 января. Другие подробности не приводятся.",Суд по делу должен пройти 2 января,"Молли Фицджеральд Фото: @... в убийстве матери в штате Канзас. Об этом сообщает TMZ. По данным портала, Фицджеральд ... обнаружила ее 68-летнюю мать мертвой."
84,943915,https://lenta.ru/news/2020/01/02/ranoradovalsya/,Спортсмен отпраздновал победу за секунду до финиша и проиграл,1577926500,1577957798,1,1,0,0,8,[38],https://icdn.lenta.ru/images/2020/01/02/03/20200102034048972/detail_de48f5290c38b2d43d6c20f68b4e8a7d.jpg,1577926500,"Фото: Виталий Белоусов / РИА Новости Легкоатлет Джейкоб Киплимо, представлявший Уганду, начал радоваться победе перед финишем и проиграл, видеозапись была опубликована в аккаунте @ricohill8 в Twitter. Конкурент Кибивотт Канди из Кении обогнал Киплимо на забеге в Бразилии. Киплимо поднял руки вверх вблизи финишной ленты, но в это время кениец опередил спортсмена и установил новый рекорд, преодолев 15 километров за 42 минуты 59 секунд. Рано порадовавшийся победе легкоатлет уступил сопернику на секунду. Джейкоб Киплимо — бегун на средние и длинные дистанции, участник летних Олимпийских игр 2016 года. Он является серебряным призером чемпионата мира по бегу по пересеченной местности. Также Киплимо дважды становился призером юниорского чемпионата мира.",Легкоатлета обогнал конкурент ,Фото: Виталий Белоусов / РИА Новости ... в аккаунте @ricohill8 в Twitter. Конкурент Кибивотт Канди из Кении обогнал Киплимо на забеге в Бразилии. Киплимо поднял руки вверх вблизи ... 15 километров за 42 минуты 59 секунд.
85,943916,https://lenta.ru/news/2020/01/02/rassol/,Опровергнута польза рассола при похмелье,1577928540,1577936898,1,1,0,0,5,[195],https://icdn.lenta.ru/images/2020/01/02/04/20200102042246880/detail_4e3c732c5bc0831277f2e16e22aab6b8.jpg,1577928540,"Фото: Виталий Аньков / РИА Новости Маринованные овощи с рассолом и квашеная капуста не избавят от негативных последствий праздничных застолий. Об этом РИА Новости сообщил эксперт подразделения по безопасности пищевых продуктов ВОЗ Питер Бен Эмбарек. Он объяснил, что маринованные овощи не являются лекарством и не могут оказать воздействие на печень за несколько дней. «Несколькими продуктами вы не сможете компенсировать плохое питание или излишества во время праздников», — добавил эксперт и посоветовал употреблять все в меру. Ранее исследователи из южнокорейского Национального университета Чеджу и Института медицинских наук назвали лучшим средством от похмелья молодую спаржу. Они пояснили, что аминокислоты и минеральные элементы, которые содержатся в спарже, снижают окислительный стресс, которому подвергаются клетки печени в результате чрезмерного увлечения спиртным.",Маринованные овощи не могут оказать влияния на печень,"Фото: Виталий Аньков / РИА Новости ... последствий праздничных застолий. Об этом РИА Новости сообщил эксперт ... продуктов ВОЗ Питер Бен Эмбарек. Он объяснил, что маринованные овощи не ... на печень за несколько дней."
86,943917,https://lenta.ru/news/2020/01/02/obsudyat/,Совбез ООН обсудит ситуацию в Идлибе,1577929020,1577929240,1,1,0,0,2,[1],https://icdn.lenta.ru/images/2020/01/02/04/20200102042844275/detail_4d0261726d3731b1594ae925733bb8ef.jpg,1577929020,"Фото: Михаил Воскресенский / РИА Новости Совет Безопасности ООН обсудит ситуацию в сирийской провинции Идлиб, сообщает ТАСС со ссылкой на источник в Совбезе. Закрытые консультации пройдут до конца этой недели, однако точная дата неизвестна. Инициаторами встречи стали Великобритания и Франция, удовлетворил просьбу Вьетнам в качестве председателя Совета Безопасности. В декабре 2019 года президент США Дональд Трамп призвал Россию прекратить военные действия в Сирии. «Россия, Сирия и Иран убивают тысячи мирных жителей провинции Идлиб. Хватит!» — написал он в своем Twitter. 25 декабря был опубликован доклад Сирийской организации по правам человека (SNHR), согласно которому почти тысяча сотрудников гуманитарных операций стали жертвами атак Сирии и России за последние восемь лет. В докладе говорится, что сирийские силы якобы разрушили представительства этих организаций с целью помешать доставке помощи населению. Правозащитники расценили случившееся как «варварские атаки» и назвали их умышленными действиями.",Инициировали встречу Франция и Великобритания,"Фото: Михаил Воскресенский / РИА Новости ... ТАСС со ссылкой на источник в Совбезе. Закрытые консультации пройдут до конца ... недели, однако точная дата неизвестна. Инициаторами встречи стали ... председателя Совета Безопасности."
87,943918,https://lenta.ru/news/2020/01/02/lift/,Лифт рухнул с девятого этажа и убил семью,1577930944,1577930944,1,1,0,0,9,[4],https://icdn.lenta.ru/images/2020/01/02/05/20200102050708530/detail_1edc1ca0b771201182068ca5f3c6643c.jpg,1577930944,"Фото: Александр Вильф / РИА Новости Семья из четырех человек погибла в результате падения лифта с девятого этажа. Это произошло вечером 30 декабря в городе Сан-Паулу (Бразилия), сообщает Daily Mail. По его данным, 47-летняя Джуселина Сантос спустилась в вестибюль встретить гостей: 43-летнюю сестру Люсиниду де Соузу Гоес, ее мужа Эдисона Донизете и сына пары 19-летнего Эрика Мигеля. Вместе они зашли в лифт, чтобы подняться на девятый этаж. В какой-то момент лифт рухнул, и все пассажиры погибли. Жильцы дома, где произошла гибель людей, рассказали, что оба пассажирских лифта постоянно выходили из строя: останавливались на полпути, не открывали двери, а также не работала аварийная кнопка. Сломавшийся лифт был введен в эксплуатацию 23 декабря. После гибели людей его закрыли на проверку. В ноябре 2018 года сообщалось, что лифт с шестью пассажирами сорвался с 95 этажа в американском Чикаго. Он остановился в районе 11 этажа, дополнительные тросы выдержали его вес, и никто не пострадал.",Это произошло в Бразилии,"Фото: Александр Вильф / РИА Новости ... падения лифта с девятого этажа. Это произошло вечером 30 декабря в ...-Паулу (Бразилия), сообщает Daily Mail. По его данным, 47-летняя Джуселина ... и сына пары 19-летнего Эрика Мигеля."
88,943919,https://lenta.ru/news/2020/01/02/oooops/,Российские пожарные потушили огонь в квартире и нашли плантацию конопли,1577932844,1577932844,1,1,0,0,1,"[2, 4]",https://icdn.lenta.ru/images/2020/01/02/05/20200102053316242/detail_2141a77fa62597a766b9a84156abeef0.jpg,1577932844,"Фото: Илья Хлуденев / РИА Новости Пожарные потушили огонь в квартире в Приморском районе Санкт-Петербурга и нашли там плантацию конопли. Об этом сообщает 78.ru со ссылкой на источник в экстренных службах. Возгорание произошло в ночь на четверг, 2 января, на 11 этаже одного из домов по Дибуновской улице. Спасатели эвакуировали соседей, после чего принялись тушить пожар. Площадь возгорания составила два квадратных метра. В одной из комнат квартиры, где случился инцидент, пожарные заметили кусты конопли и оборудование для их выращивания. При этом хозяина дома не оказалось на месте. Искать его будут полицейские. В декабре 2019 года сообщалось, что в Краснодарском крае двое полицейских заставили местного жителя нарвать конопли, а потом возбудили против него уголовное дело. В итоге дело было прекращено за отсутствием состава преступления и заведено новое — в отношении самих участковых. Они обвиняются в превышении должностных полномочий.",Хозяина дома на месте не оказалось,"Фото: Илья Хлуденев / РИА Новости ... и нашли там плантацию конопли. Об этом сообщает 78.ru со ссылкой на источник в экстренных службах. Возгорание произошло в ночь на четверг, ... одного из домов по Дибуновской улице."
89,943920,https://lenta.ru/news/2020/01/02/vass/,Названа особенность новогоднего обращения Путина,1577933340,1577933576,1,1,0,0,1,[2],https://icdn.lenta.ru/images/2020/01/02/05/20200102053159684/detail_9daf2c56671e4b4db2f5647008ce4b28.jpg,1577933340,"Фото: Михаил Климентьев / РИА Новости Публицист, политолог и телеведущий Анатолий Вассерман назвал особенность обращения президента России Владимира Путина к соотечественникам в этом году. Его слова приводит Федеральное агентство новостей (ФАН). Вассерман, помимо прочего, отметил, что большую часть выступления президент уделил 75-летию Победы в Великой Отечественной войне. «То, что президент начал говорить об этом за полгода до праздничной даты, подчеркивает, насколько важна она в жизни россиян», — сказал политолог. Также он рассказал о противоречиях в российском обществе, связанных с войной. Коммунистические идеалы, за которые сражались и умирали советские солдаты, со временем показали свою несостоятельность, подчеркнул публицист. По его мнению, общество не должно клеймить социализм, несмотря на ошибки идеологии. Тогда удастся восстановить психологическую целостность, заявил Вассерман. Президент поздравил соотечественников с наступающим Новым годом 31 декабря. Он заявил, что будущее России зависит от «усилий и вклада каждого из нас». Также российский лидер напомнил о 75-й годовщине Победы в новом году. В конце Путин пожелал согражданам счастья, взаимопонимания в доме и преодоления трудностей. Впервые Владимир Путин поздравлял россиян с Новым годом 31 декабря 1999 года — в качестве и.о. президента России. В тот день он сменил Бориса Ельцина на посту главы государства.",Публицист и телеведущий Анатолий Вассерман высказался о речи президента,"Фото: Михаил Климентьев / РИА Новости ... Путина к соотечественникам в этом году. Его слова приводит Федеральное агентство новостей (ФАН). Вассерман, помимо прочего, отметил, что ... Победы в Великой Отечественной войне."
90,943921,https://lenta.ru/news/2020/01/02/propazha/,На Тайване пропал вертолет с главой генштаба,1577934360,1577944335,1,1,0,0,2,[4],https://icdn.lenta.ru/images/2020/01/02/06/20200102060403369/detail_c5ac9ea2e531461fb640e38d58e1224e.jpg,1577934360,"Фото: Reuters Вертолет с 13 высокопоставленными военными Тайваня, в том числе начальником генерального штаба Шэнь Имином, пропал на севере острова. Об этом сообщает Reuters. По его данным, утром в четверг, 2 января, вертолет Black Hawk совершил вынужденную посадку в горном районе, после чего перестал выходит на связь. К месту инцидента направлены спасатели. Причины случившегося неизвестны. Ранее, в декабре 2019 года, сообщалось, что вертолет Black Hawk Национальной гвардии американского штата Миннесота разбился недалеко от города Сент-Клауд. На борту воздушного судна находились трое военнослужащих.","Воздушное судно приземлилось в горном районе, после чего связь с ним оборвалась","Фото: Reuters Вертолет с 13 ... Шэнь Имином, пропал на севере острова. Об этом сообщает Reuters. По его данным, утром в четверг, 2 ..., после чего перестал выходит на связь."
91,943922,https://lenta.ru/news/2020/01/02/otryzhka/,Украинский журналист назвал Зеленского отрыжкой советской эпохи,1577936177,1577936177,1,1,0,0,3,[55],https://icdn.lenta.ru/images/2020/01/02/06/20200102061444129/detail_aa68c00855760934087e1a2a26969510.jpg,1577936177,"Фото: РИА Новости Украинский писатель, журналист и телеведущий Остап Дроздов назвал президента Украины Владимира Зеленского отрыжкой советской эпохи. Он заявил об этом в публикации на своей странице в Facebook. Так журналист прокомментировал новогоднее обращение президента Украины к гражданам. «Я не имею претензий к Зеленскому. Он — концентрированная отрыжка советской эпохи», — написал Дроздов. Он заявил, что украинский президент упакован в стройную водолазку, имеет поставленную дикцию и навыки читки с суфлера, однако это ожидаемо и дешево. Журналист поблагодарил Зеленского за искренность, за смелость быть собой, то есть, по мнению Дроздова, — Масштабным Никем. Ведущий назвал президента Украины врагом государства и добавил, что полезно знать, какое убожество возглавляет страну. Он также прокомментировал слова главы об идентичности, назвав Зеленского Товарищем Винегретом, человеком без национальной, мировоззренческой и исторической идентичности. Владимир Зеленский поздравил соотечественников с Новым годом 31 декабря. Глава государства призвал граждан к объединению. «В нашей истории много эпизодов, которые нас объединяют, но мы научились быть единой страной эпизодически», — заявил украинский лидер. Украинские телеканалы «Прямой» и «Пятый» сдвинули новогоднее обращение Зеленского ради поздравления Порошенко.",Так журналист прокомментировал новогоднее обращение президента Украины к гражданам,"Фото: РИА Новости Украинский писатель, ... Зеленского отрыжкой советской эпохи. Он заявил об этом в публикации на своей странице в Facebook. Так журналист прокомментировал ... президента Украины к гражданам."
92,943923,https://lenta.ru/news/2020/01/02/sposob/,Врач предупредил о смертельно опасном способе борьбы с похмельем,1577937124,1577937124,1,1,0,0,5,[195],https://icdn.lenta.ru/images/2020/01/02/06/20200102064215151/detail_13b07341b589dfa21601a33e550ed3fd.jpg,1577937124,"Фото: Евгений Биятов / РИА Новости Главный внештатный специалист психиатр-нарколог Минздрава России Евгений Брюн рассказал, что бороться с похмельем после застолья с помощью алкоголя может быть смертельно опасно. Его слова приводит RT. Врач объяснил, что нельзя наслаивать новый алкоголь, пока не переработан старый, а на это уходит от трех дней до трех недель. «И еще нужно понимать, что то, что большинство называют похмельем, — это остаточная алкоголизация, остаточное опьянение. Поэтому похмеляться нельзя», — добавил он. Брюн посоветовал приводить организм в порядок после употребления спиртного кефиром — в нем содержатся особенные белковые фракции, которые забирают токсины на себя. Также, по его мнению, хорошо подойдут крепкие бульоны, капустный рассол и любые препараты с янтарной кислотой. Кроме того, нарколог назвал алкоголь ядом и призвал воздержаться от его излишнего употребления. Ранее 2 января сообщалось, что эксперт подразделения по безопасности пищевых продуктов ВОЗ Питер Бен Эмбарек опроверг пользу рассола при похмелье. Он уточнил, что рассол не является лекарством и не может оказать воздействие на печень за несколько дней.","Евгений Брюн заявил, что опохмеляться нельзя","Фото: Евгений Биятов / РИА Новости ... алкоголя может быть смертельно опасно. Его слова приводит RT. Врач объяснил, что нельзя наслаивать ... это уходит от трех дней до трех недель."
93,943924,https://lenta.ru/news/2020/01/02/gazzzz/,Глава «Нафтогаза» рассказал о буфере между «Газпромом» и Украиной,1577938860,1577967836,1,1,0,0,4,[7],https://icdn.lenta.ru/images/2020/01/02/07/20200102071628131/detail_ca5227088bd9f2e7a03d1e37f7b0fd05.jpg,1577938860,"Фото: Александр Максименко / РИА Новости Глава «Нафтогаза» Андрей Коболев рассказал, что его компания выступила буфером между «Газпромом» и Украиной. Интервью с ним опубликовано на Youtube-канале компании. По словам Коболева, «Нафтогаз» считает контракт на транзит газа в течение пяти лет компромиссом, однако не в восторге от этого варианта. Он рассказал о несоответствии украинских и европейских законов, из-за чего российская компания отказалась от рисков «неэффективного украинского законодательства». По его словам, «Нафтогаз» взял риски на себя, выступив буфером. 31 декабря Россия и Украина подписали все соглашения по газу. Документы, обеспечивающие транзит российского газа через Украину, приобретают юридическую силу, что означает продолжение транзита в Европу после 31 декабря 2019 года. Ранее в декабре Россия и Украина договорились о транзите газа в Европу на ближайшие пять лет. «Газпром» пообещал перевести «Нафтогазу» почти три миллиарда долларов долга, возникшего после решения Стокгольмского арбитража, но добился сокращения объемов прокачки газа с 2021 года до 40 миллиардов кубометров.",Украинская компания взяла риски на себя,"Фото: Александр Максименко / РИА Новости ... буфером между «Газпромом» и Украиной. Интервью с ним опубликовано на Youtube-канале компании. По словам Коболева, «Нафтогаз» считает ... однако не в восторге от этого варианта."
